id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
791434,3,4,3,2,3,2,2,4,2,4,2,4,3,3,2,2,2,1,2,1,2,4,2,4,2,4,2,3,4,2,1,3,4,3,1,4,2,2,2,2,4,1,5,2,4,1,4,3,4,4
326721,3,3,3,3,4,1,4,5,1,4,5,2,5,1,3,3,3,3,3,4,1,4,1,5,1,5,1,5,5,5,3,3,5,1,1,3,3,2,2,3,3,1,3,1,3,3,4,2,3,4
791646,3,3,5,3,4,2,3,3,5,2,2,5,2,4,2,1,2,1,1,1,2,4,1,4,2,4,2,4,4,4,4,1,5,1,3,2,4,2,5,4,4,1,5,1,5,1,4,4,5,5
919949,2,5,3,4,2,3,3,4,2,4,4,3,4,3,3,2,2,2,3,3,1,4,1,5,2,5,2,4,4,3,3,5,3,4,1,4,2,4,3,2,5,1,4,1,5,2,5,5,4,5
821915,3,2,3,3,4,3,1,3,3,4,3,3,3,3,2,3,5,5,4,3,4,3,2,3,3,5,2,3,4,3,3,2,2,2,2,3,3,4,3,2,3,4,4,3,3,2,4,3,2,3
192973,2,3,4,3,3,3,2,5,1,4,3,5,4,4,2,1,1,1,2,4,5,4,1,5,3,4,2,4,5,3,3,3,5,2,1,1,3,2,3,3,3,1,5,1,3,1,4,3,5,4
992897,4,1,3,2,5,1,1,2,4,2,5,2,5,4,4,4,4,2,5,1,2,5,4,4,2,4,2,3,2,5,3,1,5,1,2,1,5,4,5,5,5,2,5,1,5,1,5,5,2,5
285473,2,2,3,3,2,2,2,2,5,3,4,4,3,2,3,2,2,2,3,3,1,4,4,4,2,3,2,3,4,2,3,1,5,2,1,2,3,3,2,4,5,2,5,2,4,1,5,5,5,5
758238,3,2,5,2,4,2,3,4,3,3,2,4,3,4,1,1,1,1,1,2,4,4,3,4,2,2,1,4,4,3,5,2,2,1,4,2,4,3,5,4,3,4,2,5,5,2,5,2,2,4
843326,3,2,3,1,4,1,4,2,5,4,3,3,2,4,3,2,2,2,2,2,3,3,1,4,2,3,3,3,4,3,3,3,2,1,3,1,4,1,4,3,5,2,5,1,5,1,4,5,5,5
271849,1,3,1,4,3,4,1,5,1,5,5,5,5,2,5,3,3,2,2,4,1,3,1,5,1,5,1,4,5,4,3,4,5,2,2,3,3,1,3,5,4,2,3,5,3,2,3,3,5,2
511244,3,3,3,3,3,2,2,4,1,3,2,3,4,2,2,2,4,3,2,3,1,4,2,4,2,4,1,4,4,3,3,2,4,3,1,5,3,4,2,3,2,2,3,2,4,2,4,3,5,4
583898,5,5,5,2,4,1,5,2,4,2,5,4,4,3,2,2,2,1,1,3,1,5,4,4,1,4,1,3,4,4,1,4,4,3,1,4,2,4,1,1,5,2,4,1,3,1,4,4,3,4
800737,1,3,2,4,2,1,1,3,3,4,1,4,2,4,5,2,2,1,2,1,1,3,3,5,3,4,3,3,4,4,1,4,4,4,1,5,2,3,2,3,4,1,4,1,5,1,5,4,4,5
109113,3,3,3,3,3,3,2,4,3,3,3,4,4,3,3,3,3,2,3,2,2,4,2,3,2,2,2,3,5,5,4,4,5,2,2,2,4,2,4,4,3,2,3,2,4,3,5,2,3,3
295143,3,5,5,3,3,3,3,1,5,5,3,2,5,3,3,3,3,1,3,3,1,5,3,5,3,5,1,3,5,5,3,2,5,1,3,3,5,3,3,5,3,3,5,1,5,1,3,3,5,5
203380,4,4,4,2,4,4,2,3,4,5,4,2,4,4,4,4,4,4,4,2,2,2,1,5,4,5,4,4,4,4,3,4,5,2,2,5,4,1,4,5,5,5,2,5,5,3,5,5,4,4
586094,4,3,3,3,4,1,3,2,4,4,3,4,3,2,5,3,2,1,3,3,1,5,2,4,2,5,2,4,5,4,3,5,5,3,2,4,5,3,1,4,4,1,5,2,5,1,3,3,5,5
481794,1,4,3,5,2,4,1,4,1,5,5,1,5,3,3,3,2,2,4,2,2,4,1,3,2,4,2,3,1,2,5,2,4,3,2,2,4,2,3,4,4,3,4,1,3,3,4,3,4,4
719645,2,3,4,3,3,3,2,4,4,4,1,5,2,5,1,1,2,1,3,1,2,3,3,2,4,2,3,2,4,3,3,3,4,2,3,3,4,2,4,4,4,2,2,2,4,4,4,4,2,4
332137,1,4,4,2,1,2,2,5,2,5,4,3,4,3,1,4,2,1,3,3,1,4,1,4,2,4,1,4,4,4,4,2,4,1,2,4,4,4,1,3,5,1,2,2,4,3,5,3,4,3
167523,1,1,4,1,5,2,2,2,2,2,1,4,1,5,2,2,2,2,2,2,1,5,2,1,5,2,2,2,2,2,1,4,1,1,2,2,2,2,2,2,1,4,1,5,2,2,2,2,2,2
220239,4,2,5,1,5,1,5,2,4,1,4,4,5,4,2,1,2,2,1,1,1,5,2,5,1,5,1,5,5,5,3,2,5,1,4,1,3,1,2,4,5,1,5,1,4,1,5,2,5,5
273337,2,3,3,3,3,2,2,3,2,3,2,2,5,2,3,2,3,4,4,4,2,3,2,4,4,5,2,4,4,3,5,1,2,5,2,1,4,1,3,4,5,1,5,1,5,1,5,4,5,4
114938,1,1,5,5,5,5,4,5,1,2,5,4,1,3,4,5,5,1,5,1,5,5,1,5,1,5,5,2,5,5,5,1,5,1,5,5,5,1,5,5,4,1,1,5,4,5,5,1,5,4
613351,2,4,2,4,2,2,2,4,2,5,5,2,5,2,3,2,4,4,2,3,1,5,1,5,2,5,2,5,5,4,3,3,4,4,1,4,4,1,4,4,5,1,4,1,4,1,4,4,5,4
374591,4,1,2,3,4,1,5,3,5,4,3,3,5,3,5,2,5,5,5,1,3,3,5,2,3,1,3,3,3,3,2,4,3,3,2,5,2,4,1,3,1,1,5,1,4,1,4,2,5,5
538580,1,4,2,5,3,3,1,4,5,5,1,5,2,3,1,1,1,1,1,3,5,5,1,5,1,5,2,5,5,5,5,1,5,2,2,1,4,3,2,2,5,3,3,1,2,3,4,5,4,3
935915,1,5,1,5,1,5,1,5,1,4,5,1,5,2,2,2,2,2,4,4,2,3,3,3,3,1,3,3,3,3,2,4,3,2,4,4,4,2,1,3,3,3,4,2,2,3,4,3,4,3
292774,1,3,2,4,2,1,1,3,4,5,5,2,5,4,2,5,5,4,5,4,1,4,3,4,2,4,2,4,4,1,3,5,4,4,1,5,2,4,2,4,4,2,4,2,4,2,5,4,5,4
966537,4,3,5,3,3,2,2,2,4,3,1,4,5,4,2,1,4,4,1,1,5,3,5,4,4,1,5,3,2,4,4,3,5,2,3,4,5,1,4,5,1,2,5,3,3,1,5,3,4,5
104491,1,5,3,4,3,2,2,4,1,5,5,3,4,4,2,4,3,2,4,2,1,3,3,4,3,5,3,4,4,2,4,1,4,1,5,1,5,2,4,4,4,3,2,3,3,3,4,3,4,2
982165,1,3,5,3,3,4,3,4,2,2,1,4,2,1,1,1,1,1,1,1,1,4,1,5,1,5,1,5,4,5,5,4,5,2,5,2,4,1,5,5,4,1,4,4,3,1,5,2,3,3
610059,5,5,3,2,1,5,2,3,4,5,3,5,3,3,5,4,5,5,5,2,3,3,5,5,4,3,3,1,3,2,2,1,2,2,2,1,3,1,1,3,3,2,4,2,3,4,3,3,3,3
383792,1,5,2,4,2,2,1,4,4,5,1,5,1,5,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,4,4,2,4,1,4,2,2,2,2,3,1,5,1,5,1,5,2,5,5
611290,2,3,3,2,3,3,4,3,2,3,2,4,2,5,2,2,1,1,2,1,2,4,1,4,2,3,2,4,4,4,4,3,2,2,3,3,3,2,3,2,4,1,4,1,4,1,4,3,5,4
825906,3,4,3,2,4,4,3,2,4,4,3,3,3,2,4,4,3,4,2,3,1,3,1,4,4,4,3,3,2,3,3,3,3,1,1,4,4,3,4,3,3,3,4,1,4,2,2,2,4,2
937673,4,1,4,2,1,1,3,3,4,5,5,1,3,1,1,4,3,3,5,5,3,5,5,4,5,3,1,1,1,5,4,3,3,1,2,3,4,1,5,5,2,3,3,3,4,1,3,1,1,5
491147,1,3,3,4,3,3,1,4,2,4,1,5,5,2,4,2,2,2,2,4,1,2,3,5,3,5,3,4,4,3,1,5,3,3,1,3,4,2,2,3,3,3,3,3,3,2,2,2,4,2
310999,4,2,4,3,5,2,4,3,4,3,3,4,4,3,2,4,4,3,4,2,5,4,1,4,2,4,2,4,4,4,2,4,3,4,2,4,3,3,3,3,4,1,5,1,4,1,4,3,4,4
684099,5,2,5,2,4,2,5,1,5,5,5,2,5,5,2,2,5,5,5,5,5,4,4,1,4,5,1,4,1,2,5,1,5,1,5,1,5,1,5,5,1,2,1,5,4,5,5,1,2,1
583620,2,3,3,4,3,2,5,5,4,3,1,3,1,4,4,4,2,2,5,4,3,2,4,5,4,4,4,2,4,2,3,1,3,4,2,1,4,4,3,4,4,1,2,1,5,3,4,3,5,5
696567,2,3,3,4,3,3,3,4,2,3,3,4,3,1,3,3,3,3,4,4,4,3,4,4,2,2,2,4,3,4,4,5,4,4,1,4,4,3,3,3,4,4,4,3,4,2,3,3,3,4
74913,2,5,4,5,1,5,2,5,1,5,3,2,5,1,5,4,3,3,5,5,1,3,5,5,1,5,2,5,5,3,4,3,1,4,1,4,4,2,3,3,4,2,5,3,4,1,5,4,5,3
383577,1,4,2,4,2,3,1,5,1,4,4,4,4,1,1,2,2,2,5,4,3,3,3,3,4,2,3,4,3,3,2,1,5,4,1,4,5,4,4,4,5,4,2,4,2,4,4,5,4,1
463567,3,4,4,4,4,4,1,5,2,4,1,4,5,4,3,2,1,1,1,1,2,3,2,5,3,4,4,4,5,5,3,1,4,1,4,1,5,2,3,3,4,3,3,3,1,3,5,2,4,2
727788,3,1,4,2,2,2,4,2,4,4,4,4,5,1,2,4,2,2,2,2,1,5,4,4,1,4,1,4,5,2,2,5,4,4,1,4,2,4,5,4,4,2,4,1,4,1,4,2,5,5
644518,3,4,2,4,2,2,1,4,2,4,3,4,4,5,1,2,1,1,4,1,3,4,3,3,3,4,3,3,2,3,5,1,4,2,3,1,5,3,5,5,4,1,4,5,5,1,5,4,3,5
250418,4,1,4,2,5,2,3,2,3,1,3,3,4,3,1,3,5,4,4,3,5,2,4,1,5,3,5,3,2,4,3,3,4,3,3,3,3,3,4,4,5,1,5,1,5,1,5,4,5,4
71247,4,3,5,3,5,2,5,2,3,2,2,5,2,5,5,3,3,2,2,1,2,5,2,4,3,3,1,2,3,5,2,5,5,5,1,4,3,4,2,1,3,1,4,2,4,2,4,1,3,4
793343,2,5,2,3,3,1,2,3,3,5,3,5,5,4,1,4,2,1,4,1,5,4,5,3,2,3,3,1,3,2,5,5,5,1,1,5,4,2,2,5,5,1,5,1,5,1,5,5,5,5
755981,2,3,5,4,2,1,2,5,2,5,1,5,1,2,2,1,1,1,3,4,2,5,1,4,2,2,1,4,2,5,4,5,4,4,1,5,4,1,4,5,5,1,5,1,5,1,5,5,5,5
514525,1,3,2,4,4,3,1,5,1,5,4,3,1,3,2,3,5,3,4,2,2,5,1,5,1,5,1,5,5,2,3,4,3,3,3,3,2,3,3,4,2,5,2,2,2,5,3,2,3,1
878600,1,1,3,5,5,1,5,5,2,5,5,1,5,1,3,1,5,5,2,5,1,5,1,1,2,5,1,1,5,5,2,1,4,1,5,1,5,1,5,5,5,1,5,1,3,1,5,4,5,5
184569,4,2,4,2,4,2,5,4,4,2,1,5,2,2,2,2,4,2,4,3,4,3,3,1,3,2,3,3,4,4,4,4,5,1,3,2,4,2,4,4,4,1,5,1,5,1,4,2,5,5
846867,3,2,4,4,3,3,2,5,3,3,4,5,4,4,4,4,3,2,4,2,1,5,3,5,2,4,2,5,5,4,4,5,5,2,1,4,4,3,4,4,4,2,2,3,4,4,5,2,4,4
375219,1,3,3,5,2,4,1,3,3,5,3,2,5,4,4,2,4,2,4,4,2,2,4,4,2,2,4,3,1,2,4,1,3,4,4,1,5,3,5,3,1,4,4,3,3,2,3,1,5,3
709757,3,4,3,3,2,2,2,4,4,5,5,2,5,1,4,5,4,3,5,5,2,3,5,4,3,4,3,5,4,3,2,5,5,4,1,3,4,3,4,3,4,1,5,1,5,1,4,4,5,5
778646,3,3,3,3,4,2,2,4,3,3,2,4,3,1,2,2,3,3,1,1,2,5,1,4,2,3,1,5,4,4,2,4,4,4,2,4,2,4,2,5,4,2,4,1,4,2,4,3,5,4
747428,3,3,5,4,4,2,3,2,3,4,4,4,4,5,3,4,3,2,3,1,2,4,5,4,2,5,4,4,2,4,4,5,5,4,1,5,2,1,3,3,4,1,5,2,5,1,5,4,4,5
811501,1,4,1,3,2,2,1,4,2,5,4,2,5,4,1,1,2,1,5,1,3,2,5,1,2,1,3,4,1,2,5,2,4,3,3,1,5,2,4,5,2,1,4,1,4,2,5,3,5,4
561870,3,3,3,3,3,3,3,4,3,3,4,4,5,4,4,4,3,3,4,3,4,3,4,2,4,4,4,2,3,4,3,4,4,3,4,4,4,4,4,4,3,2,4,5,4,3,4,2,5,3
423164,4,2,4,3,4,1,3,2,4,2,2,4,3,4,4,1,1,1,3,2,2,3,3,4,4,1,3,3,2,4,3,2,4,2,4,1,4,2,3,5,5,1,5,1,5,5,5,5,5,5
400221,3,3,4,3,3,2,2,4,4,5,2,4,2,4,1,2,1,1,2,2,1,5,1,5,1,5,1,5,5,5,4,4,5,2,5,2,4,1,5,5,5,1,5,2,5,2,5,3,5,4
619550,1,2,4,4,4,3,5,3,4,4,2,5,4,5,3,5,4,1,5,1,1,4,4,3,1,2,1,4,5,3,3,3,3,4,2,4,4,3,1,3,3,3,5,2,3,3,3,3,2,2
931178,2,2,2,5,2,2,1,3,4,4,4,4,3,1,2,2,2,2,3,2,3,4,4,5,2,4,2,4,5,3,2,4,5,3,1,5,3,3,3,5,5,1,5,2,4,1,4,5,4,4
113628,3,4,4,3,4,2,4,5,2,3,2,4,5,2,2,2,1,1,2,3,1,4,2,4,2,4,2,4,4,3,4,2,4,2,2,2,4,3,5,5,5,1,4,1,5,1,4,4,5,5
153944,4,3,4,3,4,2,4,2,4,3,3,3,4,2,3,2,3,3,2,4,2,4,3,4,3,4,2,4,4,4,3,3,4,2,2,2,4,2,3,3,4,2,4,2,4,2,4,4,4,4
788226,3,2,3,5,5,4,1,4,1,4,4,4,5,1,1,5,1,1,5,4,4,5,4,3,2,3,1,1,1,5,1,4,2,1,1,5,4,5,1,1,3,1,5,4,3,2,4,5,3,1
565164,4,1,4,1,4,2,4,2,2,3,4,4,3,3,2,3,2,1,3,2,1,5,4,4,2,3,1,4,4,4,3,2,2,2,3,1,3,1,2,2,4,2,4,2,3,1,4,2,4,4
149963,1,3,3,5,1,2,2,4,2,3,2,4,2,3,3,1,2,2,2,2,3,4,2,4,2,2,2,3,3,2,2,4,4,4,1,4,3,4,1,4,4,2,4,2,3,2,4,5,4,4
955226,1,5,1,5,1,3,1,5,1,5,4,3,5,1,3,1,4,3,3,4,3,1,1,3,5,3,5,1,1,1,1,5,4,3,1,2,3,4,1,5,5,2,5,2,3,1,3,2,5,5
791391,3,3,3,3,3,3,3,1,3,1,5,3,5,1,3,3,5,3,3,1,5,3,1,5,3,5,3,5,5,3,3,1,5,1,5,5,1,1,5,3,3,3,3,3,3,1,3,3,3,1
309791,1,4,2,5,3,3,2,3,1,5,3,2,4,4,4,3,3,3,4,4,5,4,2,5,2,5,2,3,4,5,2,4,3,4,3,5,3,3,2,4,4,3,4,3,3,3,4,4,5,4
934617,4,3,2,3,4,2,3,3,4,4,5,2,4,4,4,4,5,5,4,4,3,3,1,5,2,3,3,4,5,4,2,4,4,5,3,3,2,2,3,3,4,1,4,2,3,2,3,3,4,3
507873,2,4,2,5,1,2,1,5,2,5,5,2,5,2,4,2,2,2,3,2,1,4,3,4,1,3,2,4,4,3,4,3,4,3,4,2,4,2,4,3,4,1,5,1,3,2,4,4,4,4
180079,3,4,3,3,3,1,3,2,3,4,4,3,4,1,3,2,4,4,4,3,4,5,4,2,3,2,3,2,2,3,2,3,5,3,1,4,4,4,2,3,4,2,4,2,4,2,4,4,5,5
33861,1,2,3,3,2,4,3,5,1,5,2,3,2,3,2,2,2,2,3,4,3,3,2,2,3,4,4,2,2,3,3,1,4,2,1,3,5,3,2,4,4,1,1,2,3,5,5,3,2,3
283527,1,5,2,5,1,5,1,5,1,5,2,5,4,3,3,1,2,2,3,3,4,1,1,3,4,3,4,3,2,4,3,1,4,2,2,2,4,3,4,3,2,2,3,3,4,2,3,3,5,3
331366,3,3,2,4,3,3,3,3,4,5,3,2,5,3,5,5,4,4,4,3,4,3,3,3,3,5,2,3,5,4,4,3,1,4,3,4,2,3,5,3,3,2,3,2,4,3,3,3,4,3
1011649,2,3,4,2,4,2,2,3,4,2,4,3,4,4,3,3,4,4,2,1,1,5,2,4,3,4,3,4,4,4,4,2,4,1,3,4,3,1,2,3,5,1,5,1,4,1,5,5,5,5
381324,3,2,3,3,4,4,3,3,4,2,4,3,5,3,3,4,5,4,4,3,5,4,1,5,1,5,2,4,4,3,3,3,3,3,5,1,1,3,4,3,3,4,3,1,3,4,3,2,3,4
323091,3,5,5,3,3,3,3,5,5,3,5,5,5,5,3,5,3,3,5,3,3,5,2,5,3,5,3,4,5,4,3,5,3,1,5,3,5,3,3,5,3,3,5,3,4,1,3,4,4,4
124444,3,1,5,1,2,1,5,2,4,1,2,4,3,3,2,2,4,3,1,2,1,5,2,5,2,5,1,4,5,5,2,4,5,3,1,5,4,3,2,3,4,2,5,3,4,1,5,3,5,5
268449,2,3,3,4,4,4,1,5,1,5,5,2,5,1,4,3,5,5,4,2,1,5,3,4,1,5,2,5,5,5,4,1,5,2,5,2,5,5,5,5,2,2,5,2,3,2,3,2,5,4
896256,4,1,4,1,4,1,4,3,4,2,5,2,4,3,4,4,4,4,4,3,5,4,1,3,1,4,2,5,4,5,3,5,5,2,3,4,4,1,5,5,4,1,4,1,4,1,5,3,5,5
427267,4,2,4,2,4,2,2,4,3,4,2,4,4,4,2,2,2,2,3,2,2,4,2,4,2,4,2,4,4,4,4,2,4,2,2,2,4,1,4,4,4,1,2,2,4,3,5,4,2,4
822721,3,3,5,3,4,3,3,2,5,2,2,4,2,4,2,1,2,2,2,2,5,2,3,2,3,1,3,2,1,5,3,2,3,3,3,1,4,2,4,4,5,2,5,3,4,1,3,3,3,5
425889,5,1,5,1,5,1,5,2,5,1,2,4,4,2,2,2,5,4,2,2,5,5,1,5,1,5,1,5,5,5,1,5,4,5,1,5,4,1,1,5,5,1,5,1,5,1,5,5,5,5
356245,5,5,5,1,5,5,5,5,1,1,1,5,1,1,1,5,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,5,5,5
997004,2,4,2,4,2,4,1,4,1,5,2,4,2,4,2,2,2,2,2,2,4,2,4,2,4,2,4,2,1,2,2,1,4,2,4,2,3,2,4,4,2,4,1,4,3,4,4,2,4,2
770149,5,1,4,2,5,1,5,2,4,1,1,5,1,4,2,1,2,1,1,1,2,4,2,4,2,2,2,3,3,4,4,2,4,2,5,1,5,1,2,5,5,1,3,1,4,4,5,4,5,5
651449,5,1,2,1,4,1,5,2,2,1,5,1,5,5,2,1,4,2,4,1,3,3,4,3,2,5,2,5,2,5,3,3,3,4,4,3,5,1,5,4,1,1,2,2,5,1,3,2,1,5
147077,1,5,3,5,1,5,1,4,1,5,5,3,5,1,5,4,3,3,5,5,1,5,4,5,1,5,1,3,4,1,1,5,4,5,1,3,3,4,1,2,5,1,3,1,1,2,3,5,5,3
373816,1,5,1,5,3,3,3,5,1,5,5,1,5,3,4,3,3,3,3,2,1,3,1,5,1,5,1,5,5,4,5,3,5,1,2,4,5,3,5,4,5,1,5,1,5,1,5,5,5,5
751414,2,4,2,5,3,4,1,5,2,5,3,4,4,2,2,4,4,4,3,4,2,5,3,4,2,3,3,4,4,2,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,2,4,3,4,4
810961,4,2,5,2,4,1,3,2,5,3,4,3,4,4,2,3,3,4,4,2,2,3,2,5,4,3,4,3,5,3,4,1,5,2,5,1,5,1,5,4,5,1,5,1,5,1,4,3,4,4
45180,2,2,4,4,3,3,1,3,3,4,2,4,2,5,2,1,3,1,1,3,5,3,4,4,3,5,2,5,4,4,3,4,3,4,2,4,4,3,3,3,3,3,4,3,4,1,4,1,4,4
317421,1,5,3,4,1,3,1,4,1,4,1,5,2,4,1,2,3,2,4,4,4,3,1,2,4,2,4,2,2,3,4,1,5,1,2,1,5,4,4,4,4,2,4,2,3,2,4,4,4,3
5378,4,3,2,3,3,3,4,3,4,4,3,3,4,2,2,4,3,2,4,5,4,2,4,1,4,3,3,4,1,2,5,4,4,3,3,4,4,3,5,4,2,2,2,3,4,3,4,1,3,3
928983,1,5,3,5,1,5,1,5,1,5,3,3,4,2,3,3,2,4,3,3,1,3,1,4,2,5,2,4,4,3,3,4,5,2,5,4,5,1,5,4,3,1,5,1,4,1,4,2,4,4
932539,3,1,5,3,4,2,2,4,5,2,2,5,3,4,2,2,2,2,2,2,1,5,2,5,1,5,1,4,5,5,2,4,5,3,2,4,3,1,1,3,4,2,5,1,4,1,5,2,4,5
985373,4,1,5,1,5,1,5,4,2,1,3,1,4,4,3,3,4,4,3,1,1,5,3,5,1,5,1,5,5,4,2,3,3,2,3,2,3,1,3,4,3,1,5,1,5,1,4,4,5,5
988308,5,2,5,3,5,2,5,4,2,4,3,4,5,3,4,4,2,1,3,1,1,5,1,5,1,5,1,4,5,5,4,3,5,1,5,1,4,1,5,5,3,3,4,2,4,2,4,3,5,5
507398,2,3,4,3,4,2,4,4,4,2,3,2,4,1,3,3,3,3,2,4,1,5,4,4,1,3,1,3,4,3,2,3,4,4,2,5,3,3,2,4,5,1,4,1,5,1,5,5,5,5
220712,5,1,3,2,5,5,5,1,5,1,2,4,2,2,3,1,3,1,2,2,5,3,4,2,5,3,5,2,1,5,3,5,4,4,1,1,4,4,5,2,4,4,3,3,2,2,2,1,4,2
700522,4,1,4,3,4,2,4,5,2,2,4,3,2,4,2,2,2,2,1,1,2,4,1,4,2,4,2,4,4,3,4,2,2,4,4,2,4,1,5,4,5,2,2,1,3,5,1,5,5,5
393738,3,4,2,4,3,3,1,5,2,5,3,3,4,2,1,1,2,2,4,4,2,4,3,3,3,3,3,4,4,3,4,2,5,3,1,1,3,4,4,3,5,1,4,1,4,1,5,4,4,4
543959,1,3,4,3,3,3,2,4,1,4,4,4,3,3,2,3,3,3,3,3,3,2,1,4,4,3,4,3,3,3,2,4,3,2,3,4,3,3,3,4,3,4,4,4,3,3,2,3,4,3
298208,1,5,1,5,4,1,1,5,2,5,4,5,5,5,1,4,4,4,2,5,2,5,4,5,2,5,1,5,1,4,4,4,5,5,4,4,4,1,4,5,5,1,5,1,2,1,5,5,5,5
425090,2,4,1,4,1,4,1,5,1,4,2,2,3,3,3,2,5,4,4,2,1,4,2,4,1,5,2,3,4,3,4,3,5,2,3,2,5,1,4,4,4,2,5,2,4,5,5,2,4,5
195065,4,2,1,3,2,2,2,3,1,5,1,4,2,5,1,1,5,2,1,1,3,4,1,2,4,2,2,2,2,3,5,2,5,1,4,1,4,1,5,5,5,1,5,1,5,1,5,5,5,5
589466,1,5,1,5,2,3,2,5,2,5,2,2,2,1,5,5,4,4,5,5,2,2,2,3,4,1,4,2,3,2,2,2,4,2,1,4,4,4,2,3,5,1,4,2,4,2,4,4,5,4
775539,2,4,4,2,4,2,2,4,2,3,4,2,5,1,4,4,4,4,4,4,1,4,2,5,2,4,2,4,5,3,4,3,3,3,4,2,4,2,3,4,5,1,4,1,5,2,4,4,5,4
263504,2,5,2,4,2,4,2,5,1,5,3,2,4,2,2,3,2,2,2,4,3,4,3,2,3,3,3,4,2,3,2,4,4,3,3,4,4,3,3,4,4,2,5,1,4,2,4,4,4,4
765414,3,2,3,4,3,3,5,2,4,4,5,3,5,2,4,4,4,4,5,4,2,5,4,4,3,4,2,4,4,3,2,5,4,4,2,4,3,3,4,2,4,2,5,3,4,2,4,2,5,4
704023,2,2,2,2,3,2,4,4,3,4,3,3,4,2,4,2,4,3,4,4,2,4,4,3,2,2,2,4,2,3,1,4,4,4,1,4,4,3,1,2,5,1,3,2,3,2,4,4,5,4
594218,3,2,4,3,4,2,3,4,4,4,4,4,4,3,3,3,2,2,4,2,1,4,2,4,2,4,1,4,4,4,3,4,4,4,3,4,3,3,3,4,3,3,5,1,4,2,4,3,4,4
969264,3,3,4,4,3,3,3,4,3,4,2,4,3,3,1,1,3,2,2,3,1,3,2,3,3,2,2,4,3,3,3,3,5,2,2,2,2,4,3,3,3,2,4,3,3,2,3,2,4,3
540767,3,1,5,4,5,1,2,1,4,2,3,4,5,1,2,2,2,1,2,4,4,5,5,4,2,4,2,3,3,5,2,4,4,3,5,2,3,3,1,3,3,5,4,1,4,2,3,4,5,4
328234,1,5,1,5,1,1,1,4,5,5,5,1,5,1,4,4,5,5,5,5,3,1,3,3,3,4,2,1,3,3,2,3,5,4,1,1,5,5,1,3,2,4,5,1,1,1,2,3,5,3
454569,3,4,4,4,4,1,5,3,4,5,4,4,3,3,1,5,2,2,5,3,4,4,5,1,3,3,3,3,1,3,2,5,3,5,2,5,4,4,2,2,2,2,4,2,3,4,4,1,5,3
308611,1,4,2,5,1,5,1,4,3,5,5,1,5,3,4,5,4,4,5,4,1,2,1,5,2,5,4,4,5,4,2,4,3,3,1,4,3,3,3,3,3,3,5,3,3,3,4,3,5,2
488837,3,3,4,3,2,3,3,2,5,2,1,4,1,5,1,1,2,1,1,1,1,2,1,5,2,4,4,5,3,4,3,3,5,2,2,2,2,1,3,2,5,1,5,1,5,1,5,5,5,5
281878,3,4,2,4,3,3,2,4,4,4,4,4,4,4,3,2,3,4,2,3,4,4,2,4,3,4,2,4,4,4,3,3,4,4,3,3,4,3,3,3,3,2,3,2,3,3,4,2,4,3
200483,5,1,5,1,5,1,5,2,4,1,1,3,4,1,2,4,4,3,4,1,5,5,1,5,1,4,1,5,4,5,3,1,4,1,5,1,5,3,4,3,3,1,4,3,4,1,4,4,4,5
346283,1,1,2,5,4,2,1,5,1,4,4,2,4,2,3,2,3,2,2,2,1,5,1,5,3,3,1,4,3,4,1,4,4,3,1,2,3,3,4,2,3,3,2,1,4,2,3,3,4,5
198285,1,5,5,3,3,3,1,5,5,5,5,1,5,1,3,5,3,3,5,5,1,3,1,5,1,5,3,5,5,1,5,3,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,1
799350,5,2,4,4,4,2,4,4,3,2,2,5,4,2,2,2,3,3,2,1,1,4,1,5,1,4,1,4,4,5,3,1,4,1,4,4,5,2,4,3,2,3,5,3,4,1,5,2,4,4
238991,3,2,4,2,4,2,4,3,4,3,2,3,3,2,3,2,2,2,3,3,2,4,1,4,2,2,2,4,4,4,3,4,4,2,2,4,4,2,3,4,4,1,5,1,4,1,4,3,4,3
134965,2,3,4,2,3,1,4,5,4,3,5,4,5,2,1,5,2,2,5,4,1,4,3,5,5,3,3,4,5,4,1,5,3,3,2,5,3,4,3,5,5,1,5,2,5,1,5,5,5,5
510257,1,3,3,3,2,4,1,3,4,5,1,4,1,3,1,1,2,1,1,1,1,3,3,4,1,4,2,4,2,1,1,4,4,3,1,3,2,4,1,1,3,2,5,1,2,1,3,3,3,4
407058,3,1,5,1,5,1,5,1,5,1,4,2,5,4,1,4,4,2,5,1,2,4,3,4,2,3,2,4,4,2,5,1,5,1,4,1,5,1,5,5,4,1,4,1,5,1,4,4,5,5
